HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,OMP2,UOMP2,CID,UCID,CISD,UCISD,QCISD,UQCISD,QCISD(T),UQCISD(T),CC2,UCC2,CC3,UCC3,BCCD,UBCCD,BCCD(T),UBCCD(T),CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),CCSDT_ORCA,CCSDT,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,FIC-CASPT2,FIC-CASPT2-K,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q,BW-s2,UBW-s2,BW2,UBW2,xBW2,UxBW2,dRPA,UdRPA,BGE2,IEPA,CASSCF_molpro,(ic-)MR-CISD,MR-CISD+Q Davidson,MR-CISD+Q Davidson relaxed,MR-CISD+Q Pople,MR-CISD+Q Pople relaxed,MR-ACPF,MR-AQCC,MR-CEPA(0),CEPA/0,UCEPA/0,CEPA/1,UCEPA/1,CEPA/2,UCEPA/2,CEPA/3,UCEPA/3,NCEPA/1,UNCEPA/1,NCEPA/2,UNCEPA/2,NCEPA/3,UNCEPA/3,NCPF/1,UNCPF/1,ENCPF/2,UNCPF/2,ACPF,UACPF,NACPF,UNACPF,AQCC,UAQCC,HF_psi4,UHF_psi4,LCCD,ULCCD,OLCCD,UOLCCD,UODC-13,UODC-13(λ3),UODC-12,UODC-12(λ3),UDC-12
-198.1465244448433,-198.8110492746387,-198.80186938702016,-198.801692351079,-198.801692529019,-198.147236478842,-198.801692543012,-198.801692472885,-198.5820372823684,-199.21072053443845,-198.59866686500936,-199.2314065885104,-198.61440255375405,-199.23997455218992,,,-198.57830968702265,-199.21081782162048,-198.5794780672056,-199.21196675955875,-198.622905815,-199.23385853,-198.639723019168,-199.2408711758534,-200.6317491980694,,-199.24483741016536,,-199.1701079412668,,-199.28614254265577,,-198.6212135141141,-199.232180610774,-198.622551022,-199.233541035,-198.6395263720738,-199.24072115802943,,,,,,,,,-199.221912532937,-199.216941700043,-199.171425568845,-199.172201851016,-199.21053675,-199.23505442,,-199.2070939437,,-199.1889209258,,-199.207234164,,-199.3219740786,,,-198.800811862098,-199.21042895513,-199.23662517,-199.23662517,-199.23394474,-199.23394474,-199.23448437959,-199.230336179858,,-198.69249598399423,-199.23938081880456,-198.64448663820383,-199.2347509153969,-198.67622956276023,-199.23835170800595,-198.62731583479848,-199.23129531259943,-198.64445453156145,-199.23471361412587,-198.67621102357424,-199.23835170800595,-198.6272711192908,-199.23123063019537,-198.64361794251167,-199.23471401354675,-198.62241046910543,-199.23095711873256,-198.661300453486,-199.23489905349905,-198.66126385746605,-199.23486202779617,-198.62241046910543,-199.23095711873256,-198.3790123668354,-198.81104972119448,-198.117745456932,,,,,,,,
-198.14625401687303,-198.8110492858964,-198.80186941590512,-198.80169261736,-198.80169259839,-198.146962382533,-198.801692572096,-198.801692510854,-198.58176683680688,-199.21072054276848,-198.59839640617767,-199.23140659669767,-198.614132084714,-199.23997456030665,,,-198.5780392102792,-199.2108178301024,-198.57920759039288,-199.2119667681256,-198.622635218,-199.233858539,-198.6394523086332,-199.24087118416503,-200.6534983999924,,-199.24485391677945,,-199.1701033124777,,-199.28618718668764,,-198.6209428287057,-199.2321806190617,-198.622280582,-199.233541043,-198.63925594803607,-199.2407211663385,,,,,,,,,-199.221912559467,-199.216941638995,-199.171423398306,-199.172201877309,-199.21053678,-199.23505445,,-199.2070949383,,-199.1889224223,,-199.2072351627,,-199.3219741075,,,-198.800811872279,-199.210428962869,-199.23662518,-199.23662518,-199.23394475,-199.23394475,-199.234484387171,-199.230336187486,,-198.69248938486552,-199.23938082720332,-198.64421542415425,-199.23475092382475,-198.67596498747764,-199.2383517163972,-198.62704495898967,-199.2312953210628,-198.64418331523905,-199.23471362253983,-198.67594432914163,-199.2383517163972,-198.62700024363969,-199.23123063863497,-198.6433467058848,-199.23471402196063,-198.62213960318988,-199.2309571271745,-198.6610280460561,-199.23489906191944,-198.66099149726423,-199.23486203619677,-198.62213960318988,-199.2309571271745,-198.37870688100872,,-198.116567077811,,,,,,,,
-198.14598629904384,-198.81104929664767,-198.8018694439293,-198.801692653634,-198.801692460648,-198.146691288966,-198.801692600541,-198.801692530735,-198.58149910177056,-199.2107205514405,-198.59812865814345,-199.23140660550945,-198.6138643266774,-199.239974569105,,,-198.577771444687,-199.2108178392097,-198.5789398247336,-199.21196677669013,-198.622367299,-199.233858547,-198.63918425054607,-199.24087119233943,-200.6633029561561,,-199.2448613156252,,-199.17010088267813,,-199.28621048177192,,-198.6206748711572,-199.23218062804463,-198.622012348,-199.233541051,-198.6389873121817,-199.24072117443407,,,,,,,,,-199.221912585221,-199.216941595395,-199.171423327549,-199.172201902832,-199.2105368,-199.23505447,,-199.2070956683,,-199.1889211276,,-199.2072351732,,-199.3219741349,,,-198.800811883131,-199.210428971376,-199.23662519,-199.23662519,-199.23394476,-199.23394476,-199.234484395538,-199.230336195897,,-198.69228389804525,-199.2393808354198,-198.64394684304972,-199.234750932101,-198.67569560763803,-199.23835172460568,-198.6267768686356,-199.23129532940172,-198.64391480760605,-199.23471363082956,-198.67568165433232,-199.2383517246057,-198.62673219291176,-199.23123064699607,-198.64307819570135,-199.23471403025033,-198.62187145604045,-199.23095713550617,-198.6607583858753,-199.2348990701984,-198.66072184292528,-199.234862044494,-198.62187145604045,-199.23095713550617,-198.37857339648008,-198.81104989015645,-198.115671362089,,,,,,,,
-198.1457212508392,-198.81104930712527,-198.80186947112176,-198.801692614912,-198.801692673532,-198.146422662319,-198.801692628261,-198.801692578712,-198.58123403673204,-199.21072055888868,-198.59786358037223,-199.23140661271648,-198.61359923910484,-199.2399745762135,,,-198.5775063497032,-199.2108178467141,-198.57867472967783,-199.2119667847033,-198.622101975,-199.233858555,-198.63891872527176,-199.2408712000968,-200.6731099452309,,-199.24486862202585,,-199.1700984780844,,-199.28623354115052,,-198.62040956299705,-199.23218063532585,-198.621747167,-199.233541059,-198.63872204342337,-199.24072118228017,,,,,,,,,-199.221912610224,-199.21694163012,-199.171425821333,-199.172201927611,-199.21053683,-199.2350545,,-199.2070949732,,-199.1889219914,,-199.2072358685,,-199.3219741572,,,-198.800811894162,-199.210428980471,-199.23662519,-199.23662519,-199.23394476,-199.23394476,-199.234484404256,-199.230336204633,,-198.69197174158273,-199.23938084320216,-198.6436811748684,-199.23475093992448,-198.67543481045,-199.2383517323848,-198.62651180897583,-199.23129533726743,-198.6436490777948,-199.23471363864437,-198.6754180374901,-199.2383517323848,-198.6264671661164,-199.2312306548472,-198.6428123710349,-199.23471403806508,-198.62160598763376,-199.23095714335767,-198.66049138377616,-199.2348990780172,-198.66045484504735,-199.23486205229884,-198.62160598763376,-199.23095714335767,-198.37844123875135,-198.8110499723279,-198.114784226299,,,,,,,,
-198.1454588325433,-198.8110493172703,-198.8018694975117,-198.80169251686,-198.801692693397,-198.146156945653,-198.801692654978,-198.801692595494,-198.58097160196584,-199.2107205666115,-198.5976011331314,-199.23140662039071,-198.61333678225847,-199.23997458383488,,-199.2124129260227,-198.5772438855864,-199.21081785466944,-198.57841226549783,-199.2119667926424,-198.621839185,-199.233858563,-198.63865564871847,-199.24087120773007,-200.68291933688445,-199.2123130501934,-199.24487586288984,-199.24091667840693,-199.1700960983094,-199.2332733502312,-199.2862563683892,-199.24072746878247,-198.620146902713,-199.2321806431165,-198.621484336,-199.233541067,-198.63845889647035,-199.2407211899182,,,,,,,,,-199.221912634503,-199.216941634602,-199.171423444491,-199.17220195167,-199.21053685,-199.23505452,,-199.2070941022,,-199.1889219253,,-199.2072352279,,-199.3219741827,,,-198.800852442206,-199.210468919335,-199.23666509,-199.23666509,-199.23398466,-199.23398466,-199.234524291117,-199.230376101199,,-198.69184262521884,-199.2393808508677,-198.6434180197026,-199.23475094763768,-198.67515726488352,-199.23835174004495,-198.62624895017004,-199.23129534503036,-198.64338591628024,-199.23471364635975,-198.67513953025417,-199.23835174004495,-198.62620430743408,-199.2312306626137,-198.64254919177287,-199.23471404578052,-198.6213431493716,-199.2309571511105,-198.66022707610685,-199.23489908572947,-198.66019015864313,-199.2348620600132,-198.6213431493716,-199.2309571511105,-198.37831038817745,-198.81105023569296,-198.113905547873,-199.2375932405209,,-199.23900356828796,,,,,
-198.1451990052257,-198.81104932711733,-198.80186952312687,-198.801692717984,-198.801692720835,-198.14589385373,-198.801692680803,-198.801692613956,-198.580711758532,-199.2107205741192,-198.5973412774757,-199.23140662785136,-198.61307691718835,-199.2399745912446,,,-198.57698401338328,-199.21081786240137,-198.5781523932334,-199.21196680035885,-198.621579003,-199.23385857,-198.6383951920048,-199.24087121515151,-200.6927311013391,,-199.24488298628089,,-199.17009374296913,,-199.2862789669717,,-198.61988683814968,-199.23218065068977,-198.621224297,-199.233541075,-198.6381987051845,-199.2407211973442,,,,,,,,,-199.221912658081,-199.216941569842,-199.171424591748,-199.172201975035,-199.21053687,-199.23505455,,-199.2070956016,,-199.1889220682,,-199.2072348457,,-199.3219742096,,,-198.800811914304,-199.210428996282,-199.23662521,-199.23662521,-199.23394477,-199.23394477,-199.234484419848,-199.23033622031,,-198.69130164305597,-199.23938085832003,-198.6431574667301,-199.234750955136,-198.67490776796933,-199.23835174749212,-198.62598869109777,-199.23129535257647,-198.6431253557044,-199.23471365386024,-198.67489074563233,-199.23835174749212,-198.6259440484828,-199.23123067016337,-198.64228861860016,-199.23471405328095,-198.62108291858056,-199.23095715864693,-198.6599654334928,-199.2348990932269,-198.65992889354837,-199.23486206751264,-198.62108291858056,-199.23095715864693,-198.37818082549865,-198.81104999267544,-198.113035206564,,,,,,,,
-198.144941730722,-198.811049336526,-198.80186954799328,-198.801692718293,-198.801692750903,-198.145633389673,-198.801692705862,-198.801692641438,-198.58045446825497,-199.21072058148224,-198.59708397522232,-199.23140663526627,-198.61281960570685,-199.23997459862173,,,-198.5767266949034,-199.2108178700984,-198.5778950746939,-199.21196680794552,-198.621321603,-199.233858578,-198.6381377141901,-199.240871222372,-200.7025452093542,,-199.24489009147615,,-199.17009141169157,,-199.28630134032207,,-198.61962940831967,-199.2321806582416,-198.620966722,-199.233541082,-198.6379409087924,-199.24072120457325,,,,,,,,,-199.221912680983,-199.216941591993,-199.171425763634,-199.172201997727,-199.2105369,-199.23505457,,-199.2070949605,,-199.1889215976,,-199.20723582,,-199.3219742295,,,-198.800852461942,-199.210468934891,-199.23666511,-199.23666511,-199.23398468,-199.23398468,-199.234524306506,-199.230376116669,,-198.69064952372423,-199.23938086552465,-198.64289956350373,-199.23475096240696,-198.6746443661806,-199.23835175469367,-198.62573117321207,-199.23129535991137,-198.64286748681184,-199.23471366114848,-198.67462995125896,-199.23835175469367,-198.6256864969684,-199.23123067752732,-198.64203061297647,-199.23471406056925,-198.6208252485984,-199.23095716598303,-198.65970634134612,-199.2348991005034,-198.65966979188815,-199.23486207481176,-198.6208252485984,-199.23095716598303,-198.3780525318313,,-198.112173084394,,,,,,,,
-198.1446869716113,-198.8110493459565,-198.80186957213624,-198.8016927517,-198.801692787636,-198.14537530489,-198.801692730269,-198.801692656301,-198.5801996937056,-199.2107205885172,-198.5968291889356,-199.23140664215904,-198.6125648103736,-199.23997460545587,,,-198.57647189270315,-199.2108178772237,-198.57764027243567,-199.21196681515207,-198.621066466,-199.233858585,-198.63788228520545,-199.24087122938545,-200.71236163221877,,-199.2448971556268,,-199.1700891041135,,-199.28632349180023,,-198.61937434385484,-199.23218066521136,-198.620711758,-199.233541089,-198.63768579616087,-199.2407212115868,,,,,,,,,-199.22191270323,-199.216941494639,-199.171425496528,-199.17220201977,-199.21053692,-199.23505459,,-199.2070949591,,-199.1889219302,,-199.2072351713,,-199.321974252,,,-198.800811933685,-199.210429011243,-199.23662524,-199.23662524,-199.2339448,-199.2339448,-199.234484434902,-199.230336235469,,-198.6902355504712,-199.23938087261297,-198.6426440589156,-199.234750969516,-198.67439417407883,-199.2383517617752,-198.6254759987656,-199.23129536704724,-198.6426119482728,-199.2347136682444,-198.6743758870712,-199.2383517617752,-198.62543132247816,-199.2312306846408,-198.64177513711957,-199.23471406766504,-198.62057009894303,-199.23095717309928,-198.6594498110696,-199.2348991076053,-198.65941322877543,-199.2348620818948,-198.62057009894303,-199.23095717309928,-198.3779254886585,,-198.111319065596,,,,,,,,
-198.1444346912012,-198.8110493549684,-198.80186959558048,-198.801692694825,-198.801692799642,-198.145120068096,-198.80169275414,-198.801692693452,-198.57994739818136,-199.21072059542044,-198.59657688190808,-199.23140664901896,-198.61231249447687,-199.2399746122702,,,-198.57621957006765,-199.21081788432767,-198.5773879497441,-199.2119668222424,-198.620814102,-199.233858592,-198.63762987601348,-199.24087123621072,-200.7106795935062,,-199.24489611037677,,-199.17008879056732,,-199.2863267570833,,-198.6191218555749,-199.23218067217297,-198.620459233,-199.233541096,-198.6374330931136,-199.24072121841616,,,,,,,,,-199.221912724845,-199.216941495714,-199.171423741442,-199.172202041185,-199.21053694,-199.23505461,,-199.2070950798,,-199.188921933,,-199.2072357868,,-199.321974274,,,-198.80081194175,-199.210429017337,-199.23662524,-199.23662524,-199.23394481,-199.23394481,-199.234484440934,-199.23033624154,,-198.69000538121273,-199.23938087946607,-198.64239118469052,-199.2347509764104,-198.67414193853187,-199.23835176862372,-198.6252233111748,-199.23129537398452,-198.64235910762224,-199.23471367514077,-198.67412480816805,-199.23835176862372,-198.62517863482535,-199.23123069158123,-198.6415221539833,-199.23471407456145,-198.6203174385705,-199.230957180028,-198.65919582301024,-199.23489911449897,-198.6591592844844,-199.23486208879024,-198.6203174385705,-199.230957180028,-198.3779510236969,,-198.110715736293,,,,,,,,
-198.14418485350848,-198.8110493635706,-198.80186961834943,-198.801692761729,-198.801692702786,-198.14486702003,-198.801692777103,-198.80169270414,-198.5796975456913,-199.2107206021916,-198.59632701814243,-199.2314066558494,-198.6120626220149,-199.23997461906805,,,-198.5759696909923,-199.21081789141496,-198.57713807061407,-199.21196682922297,-198.620563938,-199.233858598,-198.6373794601138,-199.24087124285583,-200.7205540098232,,-199.24490311518176,,-199.17008650553583,,-199.28634875268523,,-198.61887178302635,-199.23218067912947,-198.620209245,-199.233541103,-198.63718299859767,-199.24072122506783,,,,,,,,,-199.221912745848,-199.216941497355,-199.171423454453,-199.172202061994,-199.21053696,-199.23505463,,-199.2070954455,,-199.1889218779,,-199.2072350486,,-199.3219742973,,,-198.800852488587,-199.210468955657,-199.23666513,-199.23666513,-199.2339847,-199.2339847,-199.234524327117,-199.230376137396,,-198.6897799231676,-199.23938088609452,-198.64214061744872,-199.23475098309973,-198.6738758275416,-199.23835177525032,-198.624973074216,-199.23129538073164,-198.64210850502263,-199.23471368184653,-198.6738652766844,-199.23835177525032,-198.6249283978272,-199.2312306983561,-198.64127162724415,-199.23471408126727,-198.62006722833652,-199.2309571867779,-198.6589442491036,-199.23489912119388,-198.65890772995343,-199.23486209550697,-198.62006722833652,-199.2309571867779,-198.37782422237447,,-198.109874018556,,,,,,,,
-198.14393742324427,-198.81104937222,-198.80186964046567,-198.801692803787,-198.80169284459,-198.14461676025,-198.801692799736,-198.801692734783,-198.57945010093744,-199.2107206086661,-198.59607956233512,-199.23140666218208,-198.61181515768,-199.239974625347,,,-198.57572222016657,-199.2108178979544,-198.5768905997353,-199.2119668358432,-198.620316254,-199.233858605,-198.63713158997285,-199.24087124930844,-200.74182451042327,,-199.2449178185372,,-199.17008232002237,,-199.28638864752477,,-198.61862413784195,-199.23218068552947,-198.619961547,-199.233541109,-198.63693510153723,-199.2407212315217,,,,,,,,,-199.22191276626,-199.216941488755,-199.171425099129,-199.172202082216,-199.21053698,-199.23505465,,-199.2070954659,,-199.1889224994,,-199.2072346973,,-199.3219743181,,,-198.800852497907,-199.210468963118,-199.23666514,-199.23666514,-199.23398471,-199.23398471,-199.234524334558,-199.230376144875,,-198.6895576476074,-199.23938089261677,-198.6418925492009,-199.2347509896392,-198.67364136894207,-199.23835178176537,-198.6247253961468,-199.2312953872949,-198.64186043809997,-199.23471368837323,-198.6736221548922,-199.23835178176537,-198.6246808939616,-199.2312307048976,-198.64102352128052,-199.23471408779383,-198.61981943090652,-199.23095719332184,-198.65869522196928,-199.2348991277264,-198.65865864797593,-199.2348621020211,-198.61981943090652,-199.23095719332184,-198.3775516822476,,-198.10880450391,,,,,,,,
-198.14369236579543,-198.8110493804776,-198.80186966195072,-198.801692872465,-198.801692826453,-198.14436855866,-198.801692821455,-198.801692749742,-198.57920502929863,-199.2107206150208,-198.5958344798593,-199.23140666849693,-198.6115700668412,-199.23997463162087,,,-198.5754771229568,-199.21081790448952,-198.57664550247392,-199.21196684236585,-198.620070951,-199.233858611,-198.636886105215,-199.24087125559248,-200.7403080540801,,-199.24491694294136,,-199.1700820040737,,-199.28639209391844,,-198.61837886966208,-199.23218069193635,-198.619716309,-199.233541116,-198.6366897360036,-199.2407212378096,,,,,,,,,-199.221912786099,-199.216941495986,-199.17142559956,-199.17220210187,-199.210537,-199.23505467,,-199.2070955415,,-199.1889223228,,-199.2072352488,,-199.3219743394,,,-198.800852506298,-199.21046897002,-199.23666513,-199.23666513,-199.2339847,-199.2339847,-199.234524341184,-199.230376151519,,-198.6893372322249,-199.23938089892647,-198.6416468630777,-199.23475099598537,-198.67337902748264,-199.23835178807016,-198.62447995482893,-199.23129539367983,-198.64161475046768,-199.2347136947212,-198.67337339962117,-199.23835178807016,-198.62443545274127,-199.23123071128532,-198.64077780115667,-199.23471409414185,-198.61957401527448,-199.23095719969888,-198.6584484752854,-199.23489913407195,-198.65841196904543,-199.23486210836828,-198.61957401527448,-199.23095719969888,-198.3775743206358,,-198.108213989116,,,,,,,,
-198.1434496472067,-198.8110493885005,-198.80186968282607,-198.801692903285,-198.801692733085,-198.144123070726,-198.801692842417,-198.801692772344,-198.57896229681296,-199.2107206212032,-198.5955917367484,-199.2314066746408,-198.6113273155279,-199.23997463772537,,,-198.5752343653894,-199.21081791084583,-198.57640274485647,-199.21196684871097,-198.619828011,-199.233858618,-198.63664300556047,-199.2408712617072,-200.76147749968476,,-199.24493127262167,,-199.17007790941065,,-199.28643103387137,,-198.6181359442244,-199.2321806981692,-198.61947333,-199.233541122,-198.63644656560257,-199.2407212439277,,,,,,,,,-199.221912805384,-199.216941133794,-199.17142596472,-199.172202120974,-199.21053702,-199.23505469,,-199.2070949055,,-199.1889214167,,-199.2072354404,,-199.3219743233,,,-198.800811977025,-199.210429045577,-199.23662526,-199.23662526,-199.23394482,-199.23394482,-199.234484468807,-199.230336269547,,-198.68911764242551,-199.2393809050652,-198.641403538828,-199.2347510021604,-198.67314151202484,-199.23835179420513,-198.62423685974807,-199.2312953998924,-198.6413714308504,-199.23471370089797,-198.67313196428063,-199.23835179420513,-198.62419235775545,-199.23123071750064,-198.64053443260676,-199.2347141003185,-198.6193309453956,-199.23095720590376,-198.65820418750624,-199.2348991402464,-198.65816765541516,-199.23486211454428,-198.6193309453956,-199.23095720590376,-198.3773084066769,,-198.107166618962,,,,,,,,
