HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,CID,UCID,CISD,UCISD,CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),QCISD,UQCISD,QCISD(T),UQCISD(T),CCSDT,CCSDT_ORCA,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,CASPT2,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q
-198.123618029076,-198.8110496917193,-198.8018704725424,-198.801693656357,-198.801693521604,-198.124137835726,-198.801693642741,-198.801693582489,-198.5591299641152,-199.21072086488147,-198.57575884461653,-199.2314069167084,-198.59149398661413,-199.23997487861047,-198.5554006953948,-199.21081815969447,-198.55656907292223,-199.21196709713487,-198.59829316902804,-199.2321809432117,-198.599630705,-199.233541366,-198.616595917624,-199.2407214852232,-198.599985382,-199.233858862,-198.6167923238024,-199.24087150283967,,,,,,,,,-199.221913545613,-199.171426264351,-199.172202853284,-199.21053777,-199.23505543
-198.1235289611904,-198.81104969211287,-198.80187047357103,-198.801693575038,-198.801693614238,-198.124048100083,-198.80169364386,-198.801693579721,-198.55904089450348,-199.2107208652203,-198.575669773634,-199.23140691704552,-198.59140491454352,-199.2399748789468,-198.55531162245296,-199.2108181600376,-198.55647999997768,-199.21196709747804,-198.5982040392255,-199.23218094355167,-198.599541597,-199.233541367,-198.61650677895653,-199.2407214855604,-198.599896247,-199.233858862,-198.6167031418049,-199.24087150317703,,,,,,,,,-199.221913546603,-199.171426749443,-199.172202854261,-199.21053777,-199.23505544
-198.12344040756395,-198.8110496925009,-198.80187047458244,-198.80169350882,-198.801693732835,-198.123959369375,-198.801693644758,-198.801693573214,-198.55895233917235,-199.2107208655474,-198.5755812169484,-199.23140691737177,-198.59131635678247,-199.23997487927176,-198.55522306383068,-199.2108181603703,-198.55639144135267,-199.21196709781591,-198.59811547696845,-199.2321809438808,-198.599453043,-199.233541367,-198.61641822408683,-199.24072148589207,-198.599807726,-199.233858862,-198.61661464103057,-199.2408715035088,,,,,,,,,-199.221913547577,-199.171424394836,-199.172202855227,-199.21053777,-199.23505544
-198.12335236375907,-198.81104969288177,-198.80187047557607,-198.80169364755,-198.80169357132,-198.123870938166,-198.801693645812,-198.801693579783,-198.558864293681,-199.21072086542728,-198.57549317011825,-199.2314069173952,-198.59122830888924,-199.23997487928685,-198.55513501508605,-199.21081816044284,-198.55630339260537,-199.2119670980992,-198.5980273815468,-199.23218094388127,-198.599364944,-199.233541367,-198.61633008407807,-199.24072148621693,-198.599719607,-199.233858863,-198.6165264688919,-199.24087150390127,,,,,,,,,-199.221913548533,-199.171426252529,-199.172202856164,-199.21053777,-199.23505544
-198.1232648253862,-198.81104969325685,-198.80187047655272,-198.801693673097,-198.801693652714,-198.123783028747,-198.801693646733,-198.801693573735,-198.55877675364115,-199.21072086575003,-198.5754056287551,-199.2314069177152,-198.59114076647523,-199.23997487960585,-198.5550474718304,-199.2108181607682,-198.556215849347,-199.2119670984252,-198.5979398451008,-199.2321809442037,-198.59927738,-199.233541368,-198.61624250228428,-199.24072148653784,-198.599632055,-199.233858863,-198.6164389054373,-199.24087150422184,,,,,,,,,-199.221913549474,-199.171425881073,-199.172202857087,-199.21053777,-199.23505544
-198.12317778810424,-198.81104969362417,-198.80187047751275,-198.801693599633,-198.801693727473,-198.123695647639,-198.801693647815,-198.801693578047,-198.5586897147136,-199.21072086606696,-198.5753185885199,-199.23140691802928,-198.5910537252012,-199.2399748799192,-198.55496042972413,-199.21081816108776,-198.55612880723825,-199.2119670987454,-198.59785280123592,-199.23218094452048,-198.599190324,-199.233541368,-198.61615543066875,-199.240721486853,-198.599545008,-199.233858863,-198.6163518501404,-199.24087150453667,,,,,,,,,-199.221913550398,-199.171425468063,-199.172202858004,-199.21053777,-199.23505544
-198.12309124762865,-198.8110496939864,-198.8018704784564,-198.801693716931,-198.801693688147,-198.123608773341,-198.801693648692,-198.801693580113,-198.55860317260905,-199.2107208663787,-198.57523204512265,-199.23140691833848,-198.59096718077703,-199.2399748802275,-198.5548738844772,-199.21081816140224,-198.55604226198872,-199.21196709906044,-198.59776618181323,-199.23218094483207,-198.599103742,-199.233541368,-198.61606881791283,-199.2407214871631,-198.599458399,-199.233858864,-198.6162651931344,-199.24087150484644,,,,,,,,,-199.221913551307,-199.17142439386,-199.1722028589,-199.21053777,-199.23505544
-198.12300519971487,-198.811049694342,-198.80187047938395,-198.801693743181,-198.801693736511,-198.123522350969,-198.801693649621,-198.801693577388,-198.5585171230871,-199.21072086668536,-198.57514599432272,-199.2314069186424,-198.59088112896188,-199.23997488053064,-198.55478783184847,-199.21081816171133,-198.5559562093576,-199.21196709937013,-198.59768015896347,-199.23218094513857,-198.599017684,-199.233541369,-198.61598275304968,-199.240721487468,-198.599372368,-199.233858864,-198.616179171876,-199.240871505151,,,,,,,,,-199.221913552201,-199.171425368925,-199.172202859782,-199.21053777,-199.23505544
-198.1229196401744,-198.8110496946908,-198.80187048029643,-198.801693671953,-198.801693631048,-198.123436420788,-198.801693650608,-198.801693572776,-198.55843156195448,-199.2107208674381,-198.5750604319272,-199.2314069192525,-198.59079556556264,-199.23997488114847,-198.55470226764487,-199.2108181622837,-198.55587064515143,-199.21196709972483,-198.59759452014328,-199.2321809457774,-198.598932075,-199.233541369,-198.6158971077272,-199.24072148776887,-198.599286724,-199.233858864,-198.61609346889315,-199.2408715053861,,,,,,,,,-199.22191355308,-199.171424559705,-199.172202860649,-199.21053777,-199.23505544
-198.1228345648589,-198.81104969503448,-198.8018704811928,-198.801693745391,-198.801693721847,-198.123351013504,-198.801693651456,-198.80169359093,-198.5583464850668,-199.21072086773344,-198.5749753537908,-199.2314069195464,-198.590710486434,-199.2399748814416,-198.55461718772088,-199.2108181625828,-198.55578556522505,-199.21196710002425,-198.59750945957168,-199.23218094607367,-198.59884699,-199.233541369,-198.61581201663367,-199.2407214880633,-198.599201671,-199.233858864,-198.61600842936616,-199.24087150568056,,,,,,,,,-199.221913553944,-199.171424496952,-199.1722028615,-199.21053777,-199.23505544
-198.1227499696728,-198.81104969537188,-198.8018704820741,-198.801693735496,-198.801693535828,-198.123265993164,-198.801693652404,-198.801693576304,-198.5582618883264,-199.21072086802496,-198.5748907558157,-199.231406919836,-198.5906258874778,-199.2399748817305,-198.55453258797863,-199.210818162878,-198.55570096548004,-199.21196710031927,-198.5974247976272,-199.23218094636573,-198.598762349,-199.23354137,-198.6157273403748,-199.24072148835344,-198.599116995,-199.233858865,-198.615923697934,-199.24087150597083,,,,,,,,,-199.221913554793,-199.171424977552,-199.172202862339,-199.21053777,-199.23505544
-198.12266585056315,-198.81104969570515,-198.80187048294093,-198.801693516258,-198.801693560224,-198.123181689447,-198.801693653362,-198.801693581228,-198.5581777676803,-199.21072086786248,-198.5748066339497,-199.2314069198092,-198.59054176464176,-199.23997488169417,-198.55444846436447,-199.21081816289768,-198.555616841864,-199.21196710055864,-198.59734068346947,-199.2321809463145,-198.598678216,-199.23354137,-198.61564319698937,-199.24072148863817,-198.599032894,-199.233858865,-198.61583960638075,-199.24087150632,,,,,,,,,-199.221913555629,-199.171425189859,-199.172202863162,-199.21053778,-199.23505544
-198.12258220352527,-198.81104969603112,-198.80187048379304,-198.801693750924,-198.801693722977,-198.123097630561,-198.801693654141,-198.801693580271,-198.5580941191218,-199.2107208685921,-198.57472298418503,-199.23140692040133,-198.59045811391803,-199.2399748822945,-198.55436481287168,-199.21081816345267,-198.5555331903688,-199.2119671008953,-198.59725702778567,-199.23218094693567,-198.598594555,-199.23354137,-198.6155595253768,-199.24072148892,-198.598949238,-199.233858865,-198.61575594181744,-199.2408715065376,,,,,,,,,-199.221913556451,-199.171426169064,-199.17220286397,-199.21053778,-199.23505545
-198.122499024595,-198.8110496963524,-198.8018704846304,-198.801693635784,-198.801693642919,-198.123014091736,-198.801693655016,-198.801693590024,-198.5580109386895,-199.2107208688689,-198.57463980255991,-199.2314069206768,-198.59037493134457,-199.23997488256927,-198.55428162953768,-199.21081816373288,-198.55545000703248,-199.211967101176,-198.5971738219504,-199.2321809472133,-198.598511349,-199.23354137,-198.61547629924803,-199.240721489196,-198.598866032,-199.233858866,-198.6156727154429,-199.24087150681373,,,,,,,,,-199.221913557258,-199.17142426808,-199.172202864769,-199.21053778,-199.23505545
-198.1224163098568,-198.81104969666825,-198.80187048545443,-198.801693750744,-198.801693659697,-198.122931114852,-198.801693656105,-198.801693591936,-198.55792822246576,-199.21072086914128,-198.57455708515704,-199.231406920948,-198.59029221300395,-199.23997488283985,-198.5541989104449,-199.2108181640088,-198.5553672879376,-199.2119671014524,-198.59709105004927,-199.2321809474868,-198.59842861,-199.233541371,-198.615393542001,-199.24072148946783,-198.598783294,-199.233858866,-198.61558995991723,-199.24087150708567,,,,,,,,,-199.221913558053,-199.17142439317,-199.172202865547,-199.21053778,-199.23505545
-198.1223340554348,-198.81104969697887,-198.8018704862652,-198.801693723292,-198.801693747596,-198.122848505414,-198.801693656546,-198.801693582516,-198.55784596657577,-199.21072086896407,-198.5744748281012,-199.2314069209013,-198.59020995502075,-199.2399748827836,-198.55411665171792,-199.2108181640081,-198.5552850292084,-199.2119671016709,-198.5970087944092,-199.2321809474154,-198.598346309,-199.233541371,-198.61531120537293,-199.2407214897335,-198.598700995,-199.233858866,-198.6155076262324,-199.24087150741408,,,,,,,,,-199.221913558835,-199.171425652205,-199.17220286633,-199.21053778,-199.23505545
-198.122252257502,-198.81104969728383,-198.80187048706185,-198.801693746901,-198.801693551345,-198.12276633246,-198.801693657508,-198.801693590646,-198.55776416718905,-199.21072086967231,-198.5743930275616,-199.2314069214769,-198.5901281535641,-199.23997488336747,-198.5540348495257,-199.21081816454685,-198.55520322701383,-199.21196710199143,-198.5969269346789,-199.23218094802,-198.598264479,-199.233541371,-198.6152293537997,-199.24072148999807,-198.598619124,-199.233858866,-198.61542570925937,-199.24087150761625,,,,,,,,,-199.221913559604,-199.17142413346,-199.172202867072,-199.21053778,-199.23505545
-198.1221709122657,-198.81104969758425,-198.8018704878454,-198.801693602908,-198.801693507327,-198.122684819207,-198.801693658216,-198.801693594756,-198.55768282051693,-199.2107208699312,-198.57431167974968,-199.23140692173465,-198.59004680484543,-199.23997488362463,-198.55395350007936,-199.21081816480904,-198.5551218775655,-199.21196710225416,-198.5968455656748,-199.23218094827985,-198.598183111,-199.233541371,-198.6151479650428,-199.24072149025653,-198.598537798,-199.233858867,-198.61534438809355,-199.24087150787489,,,,,,,,,-199.22191356036,-199.171425629273,-199.172202867834,-199.21053778,-199.23505545
-198.12209001598129,-198.81104969787967,-198.8018704886158,-198.801693754035,-198.801693544071,-198.122603610367,-198.801693658965,-198.801693594924,-198.55760192281247,-199.21072087018624,-198.57423078091773,-199.2314069219888,-198.5899659051168,-199.2399748838781,-198.5538725996313,-199.2108181650675,-198.55504097711503,-199.2119671025132,-198.59676464413943,-199.232180948536,-198.59810219,-199.233541372,-198.61506702490047,-199.24072149051136,-198.598456877,-199.233858867,-198.61526344764,-199.24087150812983,,,,,,,,,-199.221913561104,-199.171426442336,-199.172202868561,-199.21053778,-199.23505545
-198.1220095649436,-198.8110496981707,-198.80187048937424,-198.801693756348,-198.801693736957,-198.122522699959,-198.801693660006,-198.801693592867,-198.5575214703697,-199.2107208699975,-198.57415032736063,-199.23140692192564,-198.5898854506727,-199.23997488380527,-198.55379214447524,-199.21081816504903,-198.5549605219572,-199.2119671027135,-198.59668416832207,-199.23218094844765,-198.598021713,-199.233541372,-198.61498652986944,-199.2407214907604,-198.5983764,-199.233858867,-198.6151829526329,-199.24087150844005,,,,,,,,,-199.221913561836,-199.17142470257,-199.172202869288,-199.21053778,-199.23505545
-198.1219295554851,-198.81104969845643,-198.80187049012,-198.801693583526,-198.801693595045,-198.122442448802,-198.801693660735,-198.80169359067,-198.5574414595233,-199.21072087068984,-198.5740703154121,-199.23140692248936,-198.58980543784705,-199.23997488437809,-198.5537121309455,-199.2108181655761,-198.5548805084254,-199.21196710301768,-198.59660416938743,-199.2321809490406,-198.597941696,-199.233541372,-198.6149065102008,-199.2407214910081,-198.598296378,-199.233858867,-198.6151029247068,-199.24087150862687,,,,,,,,,-199.221913562556,-199.171425849355,-199.172202869987,-199.21053778,-199.23505545
-198.12184998398456,-198.8110496987373,-198.8018704908536,-198.80169356729,-198.801693751419,-198.122362600283,-198.801693661318,-198.80169358595,-198.55736188664864,-199.2107208709324,-198.5739907414473,-199.23140692273105,-198.58972586301465,-199.2399748846192,-198.55363255541675,-199.21081816582188,-198.55480093289464,-199.211967103264,-198.5965245260652,-199.23218094928413,-198.597862088,-199.233541372,-198.6148268737508,-199.24072149125047,-198.598216759,-199.233858868,-198.61502327008296,-199.24087150886945,,,,,,,,,-199.221913563264,-199.171425852914,-199.172202870685,-199.21053778,-199.23505545
-198.12177084685445,-198.811049699014,-198.80187049157493,-198.801693755122,-198.801693747,-198.12228306157,-198.801693661994,-198.801693591808,-198.55728274816087,-199.21072087117105,-198.573911601882,-199.23140692296883,-198.58964672259128,-199.23997488485645,-198.55355341430447,-199.21081816606377,-198.55472179178045,-199.2119671035064,-198.59644536835967,-199.2321809495239,-198.597782926,-199.233541373,-198.6147476934827,-199.24072149148904,-198.598137585,-199.233858868,-198.61494407140884,-199.2408715091082,,,,,,,,,-199.221913563961,-199.171425334336,-199.172202871384,-199.21053778,-199.23505545
-198.1216921405508,-198.8110496992864,-198.80187049228465,-198.801693646146,-198.801693601486,-198.122204046117,-198.801693662845,-198.801693598217,-198.55720404051337,-199.21072087096547,-198.5738328931684,-199.23140692288555,-198.58956801302887,-199.2399748847628,-198.5534747040608,-199.21081816602435,-198.55464308153472,-199.2119671036901,-198.59636663821155,-199.23218094941487,-198.597704197,-199.233541373,-198.6146689467376,-199.24072149172264,-198.598058859,-199.233858868,-198.6148653293792,-199.24087150940133,,,,,,,,,-199.221913564647,-199.171425787428,-199.172202872054,-199.21053778,-199.23505545
-198.1216138615634,-198.81104969955413,-198.80187049298303,-198.801693741252,-198.801693754983,-198.122125641016,-198.801693663638,-198.801693586903,-198.5571257601984,-199.2107208716376,-198.57375461179896,-199.23140692343367,-198.58948973082008,-199.2399748853203,-198.55339642117767,-199.21081816653657,-198.55456479864984,-199.2119671039808,-198.5962883546995,-199.23218094999245,-198.597625912,-199.233541373,-198.614590658686,-199.24072149195567,-198.597980597,-199.233858868,-198.61478707692936,-199.24087150957536,,,,,,,,,-199.221913565321,-199.171426635739,-199.172202872724,-199.21053778,-199.23505545
-198.12153600642583,-198.81104969981644,-198.80187049367007,-198.801693688044,-198.801693702352,-198.12204740452,-198.801693664081,-198.801693589799,-198.5570479037449,-199.21072087186448,-198.57367675430257,-199.23140692365976,-198.5894118724934,-199.2399748855458,-198.55331856218416,-199.21081816676647,-198.5544869396544,-199.21196710421123,-198.59621047089675,-199.23218095022028,-198.597548033,-199.233541373,-198.6145127614517,-199.24072149218256,-198.597902717,-199.233858869,-198.61470917901235,-199.2408715098024,,,,,,,,,-199.221913565985,-199.171426756727,-199.172202873374,-199.21053779,-199.23505545
