PBE0,wB97MV,wB97MD4rev,wB97XV,wB97XD4rev,M062X,B3LYP,BHandHLYP,TPSS0,TPSSh,wr2scan,r2scan0,r2scanh,r2scan,B97MV,PBE,TPSS,BLYP,VWN3,UPBE0,UPBE,B2PLYP,UB2PLYP
-199.1709145307364963,-199.2364569483555954,-199.3157112591491682,-199.2135074123796414,-199.2927623244941060,-199.2308829972731985,-199.3132657270734569,-199.2224716886796045,-199.3201999491779475,-199.3933582257146497,-199.1929056860523986,-199.2334486050047246,-199.2892878553475100,-199.3269335207984625,-199.3326826783313948,-199.2469661287931899,-199.4427165987606827,-199.4327111524163172,-198.5011269582586237,,,,
-199.1708964821026768,-199.2363848594352760,-199.3156391705001909,-199.2134353165132552,-199.2926902293617957,-199.2308440781780803,-199.3132512245666419,-199.2224356357965576,-199.3201819004394508,-199.3933509791125402,-199.1928336025858925,-199.2334305630975848,-199.2892806675682777,-199.3269335126194051,-199.3326826407714236,-199.2469661078733623,-199.4427166271657370,-199.4327111191495590,-198.5011269199138155,,,,
-199.1708927129650704,-199.2363710441453009,-199.3156253339108446,-199.2134208660217780,-199.2926758245980352,-199.2308371810071890,-199.3132482956887372,-199.2224294786917369,-199.3201781593752457,-199.3933494011633911,-199.1928182716351330,-199.2334267174271361,-199.2892788788535654,-199.3269333122755995,-199.3326826532950804,-199.2469661408302102,-199.4427166587665283,-199.4327111862568529,-198.5011269524310649,,,,
-199.1708608733364372,-199.2362422232135657,-199.3154965348832377,-199.2132926695173865,-199.2925475851880037,-199.2307670820536885,-199.3132227621842105,-199.2223643463789244,-199.3201462906604036,-199.3933367742106100,-199.1926909363544382,-199.2333949381048797,-199.2892664411766361,-199.3269335498161752,-199.3326827111977764,-199.2469661848460873,-199.4427167028847236,-199.4327112027289957,-198.5011269967712053,,,,
-199.1708432098068329,-199.2361720423742781,-199.3154259775800767,-199.2132221067580815,-199.2924770278966093,-199.2307289768454837,-199.3132086219061421,-199.2223290536431932,-199.3201286262530232,-199.3933297110633873,-199.1926203729224483,-199.2333772722388971,-199.2892593184741941,-199.3269334367862768,-199.3326830130158100,-199.2469661489396913,-199.4427166672614931,-199.4327111703073001,-198.5011269598176966,,,,
-199.1708257272582614,-199.2361017059176334,-199.3153560180683144,-199.2131521397435847,-199.2924070573943425,-199.2306912304848083,-199.3131946424153114,-199.2222940864980387,-199.3201111435396342,-199.3933227227590237,-199.1925504346012872,-199.2333598073966243,-199.2892524009923818,-199.3269335746490754,-199.3326829610231243,-199.2469661639941307,-199.4427166808835352,-199.4327111874904688,-198.5011269730583763,,,,
-199.1708083486126952,-199.2360321556150495,-199.3152864680774599,-199.2130825893604253,-199.2923375031433864,-199.2306537202539118,-199.3131807998177578,-199.2222593256153687,-199.3200937645490853,-199.3933157655889374,-199.1924808599978576,-199.2333424150393171,-199.2892454329360703,-199.3269335606775030,-199.3326826939943430,-199.2469661745591907,-199.4427166240328404,-199.4327109832552196,-198.5011269847701385,,,,
-199.1707911077833444,-199.2359631708390282,-199.3152174834912103,-199.2130135965410886,-199.2922685139425312,-199.2306164224474685,-199.3131669567260360,-199.2222248365313817,-199.3200765243823867,-199.3933088889014869,-199.1924118695928598,-199.2333251745773168,-199.2892385093625194,-199.3269335030851153,-199.3326829468077221,-199.2469660925513608,-199.4427167047574017,-199.4327112179895209,-198.5011269969305943,,,,
-199.1707871897511666,-199.2359485675480926,-199.3152029278078601,-199.2129985309459812,-199.2922534830047141,-199.2306091237326484,-199.3131639013991787,-199.2222183045254269,-199.3200726351528829,-199.3933070798821916,-199.1923959664233053,-199.2333211818280461,-199.2892367014744934,-199.3269333636108342,-199.3326827123288467,-199.2469662088856808,-199.4427167252456741,-199.4327112685480188,-198.5011270182712622,,,,
-199.1707569945123453,-199.2358266147880386,-199.3150809278584461,-199.2128770430735187,-199.2921319572405707,-199.2305426208706081,-199.3131397361447057,-199.2221565888741566,-199.3200424139710947,-199.3932952545347348,-199.1922752602636137,-199.2332910365074952,-199.2892248578868077,-199.3269335161849938,-199.3326827457076433,-199.2469662263622467,-199.4427166732281762,-199.4327112638987387,-198.5011270375543404,,,,
-199.1707400928306697,-199.2357593437961327,-199.3150133276016334,-199.2128094297447944,-199.2920643498862603,-199.2305062772925055,-199.3131261542989421,-199.2221227766117693,-199.3200255061398138,-199.3932885008973130,-199.1922076526106480,-199.2332741210917106,-199.2892180644515747,-199.3269334779501776,-199.3326829961304156,-199.2469661275873705,-199.4427167386551218,-199.4327112612431563,-198.5011270296911334,,,,
-199.1707233325168716,-199.2356923576054726,-199.3149462555434752,-199.2127423515071882,-199.2919972786437484,-199.2304700691716732,-199.3131127427999729,-199.2220892560030450,-199.3200087437044488,-199.3932818053118865,-199.1921405782810552,-199.2332573574680907,-199.2892113625458137,-199.3269334838309703,-199.3326827409817952,-199.2469662369656760,-199.4427167492842727,-199.4327112747834292,-198.5011270402385435,,,,
-199.1707066973319513,-199.2356253841131490,-199.3148796979264716,-199.2126757899266636,-199.2919307079567375,-199.2304341325148016,-199.3130994472454347,-199.2220559788175365,-199.3199921107447494,-199.3932751550789249,-199.1920739898837098,-199.2332407272564581,-199.2892046925855425,-199.3269334553006900,-199.3326829475007571,-199.2469662480139050,-199.4427167598387598,-199.4327112881773587,-198.5011270506491599,,,,
-199.1706901800943399,-199.2355592782650433,-199.3148135922540121,-199.2126096837738203,-199.2918645988443984,-199.2303983520074553,-199.3130862976478568,-199.2220229417642372,-199.3199755978233441,-199.3932685470329886,-199.1920078629946431,-199.2332241918363991,-199.2891980517535444,-199.3269334649711766,-199.3326813256582852,-199.2469662631446852,-199.4427167078094101,-199.4327113093603145,-198.5011270705968798,,,,
-199.1706737538666232,-199.2354935709302026,-199.3147478850438290,-199.2125439367065098,-199.2917988878374729,-199.2303629027244938,-199.3130731576435153,-199.2219900901132235,-199.3199591581618222,-199.3932619913568374,-199.1919421317350327,-199.2332077661316418,-199.2891914997811682,-199.3269328947341990,-199.3326827695203747,-199.2469662649160966,-199.4427167789036162,-199.4327113124885216,-198.5011270704347623,,,,
-199.1706575255050780,-199.2354286101275989,-199.3146829237055897,-199.2124789591242120,-199.2917339204108487,-199.2303278342137673,-199.3130601796555368,-199.2219576218407440,-199.3199429234708475,-199.3932555103255879,-199.1918772143428953,-199.2331915635419080,-199.2891850756338670,-199.3269334710195153,-199.3326827854450016,-199.2469662661670213,-199.4427167981004345,-199.4327113345499640,-198.5011270894547408,,,,
-199.1706412816639329,-199.2353636266557828,-199.3146179412287324,-199.2124140208100300,-199.2916689371640757,-199.2302927127542773,-199.3130471411074893,-199.2219251302635996,-199.3199266981351627,-199.3932489986541441,-199.1918122322099407,-199.2331753303082280,-199.2891785728461684,-199.3269335059108869,-199.3326827888040214,-199.2469662839683906,-199.4427167280002209,-199.4327113396570610,-198.5011270923870086,,,,
-199.1706252135359705,-199.2352993270133368,-199.3145536417425205,-199.2123497253440974,-199.2916046410673516,-199.2302580947774402,-199.3130343342609194,-199.2218929909937515,-199.3199106282436333,-199.3932425777852870,-199.1917479450779638,-199.2331592419783703,-199.2891721765508066,-199.3269335871879093,-199.3326827905866594,-199.2469662840599085,-199.4427167444929978,-199.4327113482779907,-198.5011268882275033,,,,
-199.1706153004123223,-199.2352597240432317,-199.3145140300914306,-199.2123098819529048,-199.2915647886358670,-199.2302369713300436,-199.3130264488375758,-199.2218735627544959,-199.3199007304468466,-199.3932386820371789,-199.1917077686075004,-199.2331493345187425,-199.2891682171270418,-199.3269337007402555,-199.3326828678995071,-199.2469664731143837,-199.4427169483166438,-199.4327115462432687,-198.5011271289561989,,,,
-199.1705934210365001,-199.2351721272357565,-199.3144264421738967,-199.2122225176657651,-199.2914774338040900,-199.2301893378224804,-199.3130089090149113,-199.2218294038642625,-199.3198788385005571,-199.3932298701179775,-199.1916207274462067,-199.2331274524637479,-199.2891594620774640,-199.3269335797044448,-199.3326813602125185,-199.2469662914035666,-199.4427167570643178,-199.4327113697276275,-198.5011271154411361,,,,
-199.1705776849244955,-199.2351091682776598,-199.3143634834185889,-199.2121595484687759,-199.2914144647342027,-199.2301553562787433,-199.3129962699868543,-199.2217979275060031,-199.3198631014862485,-199.3932235740207091,-199.1915577681604361,-199.2331117205779663,-199.2891531912874825,-199.3269336218986894,-199.3326828159164847,-199.2469663194231657,-199.4427168321201975,-199.4327113802336555,-198.5011271234583603,,,,
-199.1705620535863090,-199.2350465789715486,-199.3143008934524971,-199.2120968804013614,-199.2913518716029841,-199.2301215839245856,-199.3129838219997509,-199.2217666415112660,-199.3198474826238851,-199.3932173532094509,-199.1914951368945879,-199.2330960986237471,-199.2891468923046148,-199.3269335372687863,-199.3326828331786373,-199.2469663260426387,-199.4427168538815920,-199.4327114043360609,-198.5011271448734362,,,,
-199.1705465286295862,-199.2349844631482370,-199.3142387786608651,-199.2120348368341638,-199.2912897545350006,-199.2300880226337085,-199.3129713540894272,-199.2217355889683574,-199.3198319452681915,-199.3932111298013297,-199.1914329921536080,-199.2330805264477647,-199.2891406728223558,-199.3269335564170603,-199.3326828444487546,-199.2469663504772655,-199.4427168628544393,-199.4327114153407194,-198.5011271546042906,,,,
-199.1705310972942868,-199.2349227616595044,-199.3141770773248709,-199.2119731329243564,-199.2912280501628004,-199.2300546667484866,-199.3129590630761072,-199.2217047402980654,-199.3198165158417794,-199.3932049608421835,-199.1913712524306845,-199.2330650754350927,-199.2891344449796804,-199.3269334751108488,-199.3326828392654022,-199.2469663299130787,-199.4427167943146060,-199.4327114109551360,-198.5011269401983611,,,,
-199.1705157798820949,-199.2348614722458535,-199.3141157880447452,-199.2119118393809174,-199.2911667575036176,-199.2300216344324610,-199.3129467571586986,-199.2216740981336045,-199.3198011958360780,-199.3931988298475346,-199.1913100903032614,-199.2330498156250371,-199.2891284807541581,-199.3269337152622427,-199.3326828410893086,-199.2469663509652378,-199.4427167842430038,-199.4327114187090046,-198.5011271532484045,,,,
-199.1705005718274322,-199.2348006142260317,-199.3140549301757005,-199.2118509794435681,-199.2911058970043996,-199.2299887728707404,-199.3129346047238357,-199.2216436751193385,-199.3197859881769887,-199.3931927554600634,-199.1912491542119028,-199.2330345878619937,-199.2891222558814377,-199.3269335581254040,-199.3326828504501407,-199.2469663404617961,-199.4427168014592553,-199.4327114306019837,-198.5011271636617209,,,,
-199.1704854633585455,-199.2347405114991830,-199.3139944767301870,-199.2117905213909523,-199.2910454449729230,-199.2299561798921843,-199.3129225014284032,-199.2216134475180240,-199.3197708757572286,-199.3931867295595737,-199.1911887503134437,-199.2330194712259299,-199.2891163135530235,-199.3269336011993289,-199.3326831848754352,-199.2469663678940321,-199.4427168770861556,-199.4327114374771384,-198.5011271675349462,,,,
-199.1704704604794074,-199.2346801375076097,-199.3139344536743351,-199.2117304968781468,-199.2909854143685209,-199.2299237623442707,-199.3129105616640686,-199.2215834475567533,-199.3197558755369414,-199.3931807172892832,-199.1911286875860867,-199.2330044707150591,-199.2891102801641523,-199.3269336075046567,-199.3326828582906955,-199.2469663536568305,-199.4427168139392279,-199.4327114463023634,-198.5011271743038606,,,,
-199.1704662387891460,-199.2346642339881271,-199.3139185335403454,-199.2117140702006566,-199.2909690695504139,-199.2299155462237650,-199.3129071974301212,-199.2215760724439519,-199.3197517015534004,-199.3931789638756982,-199.1911116918755909,-199.2330002309177530,-199.2891084430194724,-199.3269335349092160,-199.3326828524234884,-199.2469663470985211,-199.4427168827785124,-199.4327114626036916,-198.5011271744484134,,,,
-199.1704407410835529,-199.2345612373159724,-199.3138155537117484,-199.2116115909108771,-199.2908665091093496,-199.2298595236246967,-199.3128867919421054,-199.2215240064997772,-199.3197261575314485,-199.3931688361614647,-199.1910098018418012,-199.2329747576222871,-199.2890984342641900,-199.3269336767988023,-199.3326828691816957,-199.2469663813384386,-199.4427168251921785,-199.4327114612717651,-198.5011271864646289,,,,
-199.1704260557860380,-199.2345023970162003,-199.3137567135230199,-199.2115527471449070,-199.2908076668558977,-199.2298277665647106,-199.3128749980225223,-199.2214945989709634,-199.3197114712420444,-199.3931629761435431,-199.1909509641505167,-199.2329600709528563,-199.2890925878427879,-199.3269337228643110,-199.3326829048790501,-199.2469664223866062,-199.4427169323493558,-199.4327114999417461,-198.5011272240141977,,,,
-199.1704114468541036,-199.2344440136266996,-199.3136983298819587,-199.2114943633289670,-199.2907492809600853,-199.2297962331485337,-199.3128633187045580,-199.2214654087214853,-199.3196968633219512,-199.3931571279719890,-199.1908925502487477,-199.2329454855301378,-199.2890866948161772,-199.3269335589055800,-199.3326828872568228,-199.2469664043102000,-199.4427168383041646,-199.4327114836730175,-198.5011272057191718,,,,
-199.1704021618973854,-199.2344069673964668,-199.3136612762570508,-199.2114571147761808,-199.2907120241397365,-199.2297764842131755,-199.3128559665214254,-199.2214472057913497,-199.3196875918941089,-199.3931534632726539,-199.1908550434721121,-199.2329362114927847,-199.2890830165126772,-199.3269337762021678,-199.3326830134247984,-199.2469665317399290,-199.4427170049268909,-199.4327116276135428,-198.5011273433069618,,,,
-199.1703824887238454,-199.2343281708121481,-199.3135824876365518,-199.2113785147416252,-199.2906334330694165,-199.2297336529125005,-199.3128402002254234,-199.2214074935359065,-199.3196679065506771,-199.3931455530262156,-199.1907766751375561,-199.2329165017132482,-199.2890750952218184,-199.3269336058638999,-199.3326828936241668,-199.2469663975005574,-199.4427168590001145,-199.4327114929594984,-198.5011270041183877,,,,
-199.1703681639120020,-199.2342708529930064,-199.3135251698973320,-199.2113211907496577,-199.2905761124215474,-199.2297027719333471,-199.3128286846593653,-199.2213788330414275,-199.3196535779585190,-199.3931398350883342,-199.1907194168056208,-199.2329021822584139,-199.2890694344814904,-199.3269337326614448,-199.3326828942504676,-199.2469664171767647,-199.4427169256989885,-199.4327114994170529,-198.5011272160921578,,,,
-199.1703638884895327,-199.2342546651989892,-199.3135089664230861,-199.2113045139795702,-199.2905595144876258,-199.2296943835727063,-199.3128253308315436,-199.2213712831095052,-199.3196493491122396,-199.3931380506123787,-199.1907021419301884,-199.2328978552627632,-199.2890674985372641,-199.3269335352560461,-199.3326828865971549,-199.2469663861156448,-199.4427169211398905,-199.4327115095940997,-198.5011272125208848,,,,
-199.1703397928158950,-199.2341573480163390,-199.3134116645946392,-199.2112076851197173,-199.2904626031468069,-199.2296414556578270,-199.3128060484708897,-199.2213220946577223,-199.3196252091531733,-199.3931284800945605,-199.1906057877758940,-199.2328737707433106,-199.2890579538864699,-199.3269335298790566,-199.3326829042846100,-199.2469664083791372,-199.4427168686823961,-199.4327115123949739,-198.5011270079577059,,,,
-199.1703257500581401,-199.2341011507840562,-199.3133554677393988,-199.2111513891922527,-199.2904064025577213,-199.2296111170713004,-199.3127948170834429,-199.2212940019827556,-199.3196111827764980,-199.3931228832459226,-199.1905496591906228,-199.2328598045104968,-199.2890524276688495,-199.3269336311585391,-199.3326829137118352,-199.2469664250554047,-199.4427169459567324,-199.4327115238951649,-198.5011272367381423,,,,
-199.1703118104449004,-199.2340453549690551,-199.3132996722058863,-199.2110956851402079,-199.2903506054472018,-199.2295810551629813,-199.3127836122275482,-199.2212661064938573,-199.3195972238025604,-199.3931173116998536,-199.1904938522801274,-199.2328458292195990,-199.2890468081505446,-199.3269335719415949,-199.3326829215947384,-199.2469664514782153,-199.4427169579635972,-199.4327115374504729,-198.5011272481182800,,,,
-199.1702979352974410,-199.2339898692474094,-199.3132441865483599,-199.2110401979321068,-199.2902951177246678,-199.2295510185397802,-199.3127725142716429,-199.2212383653959762,-199.3195833503338292,-199.3931117382255991,-199.1904383373486098,-199.2328319409050721,-199.2890412613277817,-199.3269335945357170,-199.3326829198971382,-199.2469664467341204,-199.4427169546922016,-199.4327115353470958,-198.5011272450757929,,,,
-199.1702841546332934,-199.2339347349601724,-199.3131890523519587,-199.2109850625348599,-199.2902399815434933,-199.2295212549865937,-199.3127615453607575,-199.2212108019786854,-199.3195695702924581,-199.3931062391941111,-199.1903832024260623,-199.2328181644825804,-199.2890357502988365,-199.3269335958982538,-199.3326814718281810,-199.2469664384044847,-199.4427168953251623,-199.4327115413550189,-198.5011270373339869,,,,
-199.1702704846320842,-199.2338804595015063,-199.3131343558672768,-199.2109303592881417,-199.2901852929887809,-199.2294917841689141,-199.3127506101000392,-199.2211834628924976,-199.3195558929946571,-199.3931007846280465,-199.1903285215559265,-199.2328044796083475,-199.2890303087927748,-199.3269336555532902,-199.3326829245122269,-199.2469664550263246,-199.4427169617601692,-199.4327115450515464,-198.5011272517887164,,,,
-199.1702568593508715,-199.2338255468133923,-199.3130798643388175,-199.2108758693194943,-199.2901307894732099,-199.2294622849009329,-199.3127396599381882,-199.2211562156677189,-199.3195422760815632,-199.3930953169311522,-199.1902740244976826,-199.2327908708982704,-199.2890248545046177,-199.3269336296699521,-199.3326829312049711,-199.2469664555975442,-199.4427169651197005,-199.4327115494305360,-198.5011272559633824,,,,
-199.1702433649729471,-199.2337714906955739,-199.3130258082983914,-199.2108218105535684,-199.2900767315275345,-199.2294331269427232,-199.3127288691032959,-199.2211291976004475,-199.3195287803602582,-199.3930899311458518,-199.1902199850042905,-199.2327773604662013,-199.2890195018107136,-199.3269337221654496,-199.3326829568739242,-199.2469664852423534,-199.4427169934361359,-199.4327115791986955,-198.5011272846219583,,,,
-199.1702299195155206,-199.2337181479049377,-199.3129720728651364,-199.2107680735558972,-199.2900230002951503,-199.2294041121045041,-199.3127181018808471,-199.2211023209151506,-199.3195153326792877,-199.3930845666818072,-199.1901662860594513,-199.2327639347113291,-199.2890141488063591,-199.3269337046719443,-199.3326829381378218,-199.2469664664981224,-199.4427169747690698,-199.4327115614963759,-198.5011272653139258,,,,
-199.1702165930730644,-199.2336643849492646,-199.3129187026812019,-199.2107147030678220,-199.2899696219036230,-199.2293752988625499,-199.3127075089853406,-199.2210756554466400,-199.3195020092563539,-199.3930792385646100,-199.1901128811396404,-199.2327505902528628,-199.2890088055515037,-199.3269337450431635,-199.3326829631573958,-199.2469664790766046,-199.4427169371051889,-199.4327115891298092,-198.5011270810168753,,,,
-199.1702033496978572,-199.2336114635672573,-199.3128657812555957,-199.2106617758268783,-199.2899166968070404,-199.2293467462115473,-199.3126968527282941,-199.2210491895958171,-199.3194887636603028,-199.3930739392454257,-199.1900599660867215,-199.2327373759203795,-199.2890035182689701,-199.3269337416552958,-199.3326832885599629,-199.2469664758901331,-199.4427169828264823,-199.4327115718743926,-198.5011272730068583,,,,
-199.1701901679403477,-199.2335587292116656,-199.3128130469629582,-199.2106090417320274,-199.2898639610919531,-199.2293182437747134,-199.3126863676741323,-199.2210228272386132,-199.3194755846460851,-199.3930686590112487,-199.1900071965553423,-199.2327241851139945,-199.2889982043543569,-199.3269336755907659,-199.3326829487924954,-199.2469664589981164,-199.4427169189505378,-199.4327113564623346,-198.5011272773032260,,,,
-199.1701770483170719,-199.2335065408373964,-199.3127605555536377,-199.2105565485660463,-199.2898114718895783,-199.2292899261127843,-199.3126758150365561,-199.2209965789728017,-199.3194624622288131,-199.3930634233379067,-199.1899547671779089,-199.2327110608075316,-199.2889930326226420,-199.3269338153246792,-199.3326831884855039,-199.2469664823335904,-199.4427169893052678,-199.4327115804256891,-198.5011272794884576,,,,
-199.1701640483940992,-199.2334542253101688,-199.3127085432502383,-199.2105045335291322,-199.2897594541043702,-199.2292618643319031,-199.3126654736774697,-199.2209705770169421,-199.3194494632104750,-199.3930582102235576,-199.1899027585517103,-199.2326981205418690,-199.2889878535389130,-199.3269338012562457,-199.3326829536057119,-199.2469664891652030,-199.4427169950363350,-199.4327115872052900,-198.5011272849472448,,,,
-199.1701511086511687,-199.2334024640752830,-199.3126567820793582,-199.2104527704315444,-199.2897076915324135,-199.2292338701132905,-199.3126550781803417,-199.2209446994867221,-199.3194365250897420,-199.3930530385469808,-199.1898509269485942,-199.2326850999268686,-199.2889822103575455,-199.3269337132659018,-199.3326829583503752,-199.2469664865580228,-199.4427169248604912,-199.4327115905627181,-198.5011272879364697,,,,
-199.1701382744672344,-199.2333510622414963,-199.3126053803034381,-199.2104013684864867,-199.2896562883191507,-199.2292061337225846,-199.3126448111255513,-199.2209190122945017,-199.3194236902030241,-199.3930479188102822,-199.1897995533919072,-199.2326722726729145,-199.2889775050535093,-199.3269337931299106,-199.3326829803123985,-199.2469665111145218,-199.4427169495094176,-199.4327116155840542,-198.5011273120529154,,,,
-199.1701255034793974,-199.2332999720262876,-199.3125542901323115,-199.2103502772906722,-199.2896051964989965,-199.2291785394762940,-199.3126346467282701,-199.2208934712985240,-199.3194109197737873,-199.3930428157812287,-199.1897484412144195,-199.2326594943248494,-199.2889723421577344,-199.3269336960687781,-199.3326829831177918,-199.2469665044239946,-199.4427169614861555,-199.4327116199200134,-198.5011271054522695,,,,
-199.1701128251698663,-199.2332493098786301,-199.3125036276260857,-199.2102996128632810,-199.2895545320288022,-199.2291511761891627,-199.3126244474391910,-199.2208681382698501,-199.3193982411219167,-199.3930377213358440,-199.1896977682861802,-199.2326468180970096,-199.2889672848591545,-199.3269337217166708,-199.3326829662755983,-199.2469665001243300,-199.4427170075054505,-199.4327116033815344,-198.5011272978669297,,,,
-199.1701001915326685,-199.2331987391549433,-199.3124530572765138,-199.2102490436568303,-199.2895039628250515,-199.2291238830403302,-199.3126143968952420,-199.2208428583755904,-199.3193856076044597,-199.3930326873443164,-199.1896471742226993,-199.2326341603065600,-199.2889622012940833,-199.3269336915749363,-199.3326829762645502,-199.2469665002396084,-199.4427169565642259,-199.4327116158174249,-198.5011271002728392,,,,
-199.1700876638174407,-199.2331489788736008,-199.3124029045798977,-199.2101988846941367,-199.2894538123993016,-199.2290968064165497,-199.3126043142538890,-199.2208177756315308,-199.3193730762108373,-199.3930276973908349,-199.1895970551051676,-199.2326216512746555,-199.2889572404810110,-199.3269337642986727,-199.3326829907524598,-199.2469665270447763,-199.4427170336952599,-199.4327116315021158,-198.5011273245127370,,,,
-199.1700751870053239,-199.2330987389742631,-199.3123530572325990,-199.2101490377980326,-199.2894039570973064,-199.2290698381610810,-199.3125943951228010,-199.2207928602005325,-199.3193606048174615,-199.3930226839074749,-199.1895471662411694,-199.2326092042624452,-199.2889521484507327,-199.3269336381527239,-199.3326829752614913,-199.2469664948095271,-199.4427169531871016,-199.4327116145354353,-198.5011270970788644,,,,
-199.1700628073345172,-199.2330492038819330,-199.3123035222018871,-199.2100994965289544,-199.2893544197436313,-199.2290431692342736,-199.3125844338298407,-199.2207680893453698,-199.3193482209050558,-199.3930177435703968,-199.1894976933641033,-199.2325968087436650,-199.2889473267416065,-199.3269338114562288,-199.3326831838040221,-199.2469665145140993,-199.4427170199710986,-199.4327116193398979,-198.5011273098241986,,,,
-199.1700505011518203,-199.2329999619343255,-199.3122542802580597,-199.2100502627213814,-199.2893051821088193,-199.2290165898436385,-199.3125746471129958,-199.2207434800823194,-199.3193359163371667,-199.3930128131156039,-199.1894484861587102,-199.2325845845305423,-199.2889424597765640,-199.3269337826347680,-199.3326829787668260,-199.2469665061066451,-199.4427169616009792,-199.4327116245777063,-198.5011271052218547,,,,
-199.1700382659587376,-199.2329513283220308,-199.3122053417581014,-199.2100013166865153,-199.2892562400588190,-199.2289901228485576,-199.3125648036714495,-199.2207190069213709,-199.3193236807198900,-199.3930079309478174,-199.1893994998786468,-199.2325722934952239,-199.2889374971447012,-199.3269337343202210,-199.3326832061342486,-199.2469665197357926,-199.4427170265177836,-199.4327116273765057,-198.5011273168073842,,,,
-199.1700261197024133,-199.2329023906171699,-199.3121567090487645,-199.2099526830661773,-199.2892076026749351,-199.2289638883342775,-199.3125551475122563,-199.2206947014105083,-199.3193115354740996,-199.3930030720216848,-199.1893508508455852,-199.2325601544719405,-199.2889326474548000,-199.3269337592035697,-199.3326815411860196,-199.2469665249792570,-199.4427169802056028,-199.4327116464295955,-198.5011273350462773,,,,
-199.1700140215375825,-199.2328543891495656,-199.3121083515100054,-199.2099043223947774,-199.2891592479066958,-199.2289377679368272,-199.3125454057935997,-199.2206705132999502,-199.3192994346514126,-199.3929982377062800,-199.1893025075920320,-199.2325480180207364,-199.2889278102708204,-199.3269338102991810,-199.3326833826286872,-199.2469665250654600,-199.4427170310361817,-199.4327116334617642,-198.5011273211250113,,,,
-199.1700020078489501,-199.2328059772147242,-199.3120602955589789,-199.2098562322286170,-199.2891111855022359,-199.2289118165743389,-199.3125358571625156,-199.2206464943182027,-199.3192874045092822,-199.3929934336609335,-199.1892544424899825,-199.2325359937989901,-199.2889230022351512,-199.3269338080014563,-199.3326829879889317,-199.2469665277640161,-199.4427170334245147,-199.4327116368312431,-198.5011273237747105,,,,
-199.1699900679055020,-199.2327585573546003,-199.3120125213141876,-199.2098084891707686,-199.2890634149125049,-199.2288860392874881,-199.3125262432641875,-199.2206226011099091,-199.3192754802780087,-199.3929886592989362,-199.1892066291172227,-199.2325240650997955,-199.2889181816348696,-199.3269336728300232,-199.3326829901920973,-199.2469665317810552,-199.4427170370167062,-199.4327116408675522,-198.5011273268939078,,,,
-199.1699782016635254,-199.2327110342845060,-199.3119650412672854,-199.2097610079009655,-199.2890159323964099,-199.2288604137886239,-199.3125167581472397,-199.2205988599411342,-199.3192636158136111,-199.3929839140723743,-199.1891591487635083,-199.2325122109124607,-199.2889134371758928,-199.3269337082629988,-199.3326832299737816,-199.2469665381350410,-199.4427170428980673,-199.4327116474653963,-198.5011273327043568,,,,
-199.1699663989529085,-199.2326638409244595,-199.3119178379356242,-199.2097138027138499,-199.2889687276451127,-199.2288349049507872,-199.3125073166308425,-199.2205752638457454,-199.3192518137378215,-199.3929791921842138,-199.1891119894677900,-199.2325003899066473,-199.2889087755409321,-199.3269338347289192,-199.3326832097108081,-199.2469665358980819,-199.4427170414589341,-199.4327116466714358,-198.5011273314346454,,,,
-199.1699546713396671,-199.2326166009020483,-199.3118709195205156,-199.2096668839461131,-199.2889218040964181,-199.2288096023743265,-199.3124979908866976,-199.2205518168565845,-199.3192400861086355,-199.3929744892843416,-199.1890650232249129,-199.2324886444204139,-199.2889040209031180,-199.3269337291740158,-199.3326829956490940,-199.2469665369642939,-199.4427169755762179,-199.4327114435276371,-198.5011271265445885,,,,
-199.1699430211579056,-199.2325703001200736,-199.3118242752011611,-199.2096202387745052,-199.2888751639690668,-199.2287843351383003,-199.3124886165012697,-199.2205284970242190,-199.3192284362886255,-199.3929698563208603,-199.1890183855967109,-199.2324770678435186,-199.2888993347164615,-199.3269336255700921,-199.3326833957471820,-199.2469665553752236,-199.4427170628428598,-199.4327116692902280,-198.5011273539036267,,,,
-199.1699314166286001,-199.2325235843839550,-199.3117779028071368,-199.2095738304348913,-199.2888287853254212,-199.2287592898971127,-199.3124793910166943,-199.2205053136359538,-199.3192168494616965,-199.3929652055851705,-199.1889719996557631,-199.2324654494760523,-199.2888947137459468,-199.3269336740585516,-199.3326830030298709,-199.2469665406407557,-199.4427170480214215,-199.4327116551362735,-198.5011273387966924,,,,
-199.1699199071835835,-199.2324778876206040,-199.3117318074732793,-199.2095277678964749,-199.2887826961364226,-199.2287344052127480,-199.3124701203837787,-199.2204822629047101,-199.3192053201945271,-199.3929606128249645,-199.1889259057716117,-199.2324539376040775,-199.2888901156338477,-199.3269336895414199,-199.3326830210257299,-199.2469665597180040,-199.4427170669537475,-199.4327116746305535,-198.5011273579541466,,,,
-199.1699084393535770,-199.2324316650518199,-199.3116859837275570,-199.2094819441148843,-199.2887368638716907,-199.2287096547850638,-199.3124610108819752,-199.2204593594187827,-199.3191938575400286,-199.3929560043336267,-199.1888800755901912,-199.2324424791979709,-199.2888854912849581,-199.3269336776018008,-199.3326830068766355,-199.2469665319305250,-199.4427169894465521,-199.4327116608243671,-198.5011271330977536,,,,
